Home,Away,Game_ID,H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
Memphis Grizzlies,Milwaukee Bucks,0021800660,101,0.442,0.455,0.343,0.754,41.2,24.0,14.5,8.9,6.3,-2.1,104.3,106.0,0.549,111,0.721,0.48,0.349,0.761,47.4,25.8,14.0,7.3,5.7,9.7,113.7,103.9,0.585,0,01/16/2019
Indiana Pacers,Philadelphia 76ers,0021800667,96,0.674,0.483,0.373,0.744,44.0,26.1,14.6,9.2,5.1,6.0,109.7,103.8,0.566,120,0.644,0.472,0.356,0.766,45.6,26.2,15.2,7.1,5.3,2.8,110.8,108.1,0.577,0,01/17/2019
Denver Nuggets,Chicago Bulls,0021800669,135,0.674,0.465,0.353,0.751,47.5,27.6,14.0,8.0,4.7,4.2,112.0,107.9,0.557,105,0.227,0.444,0.346,0.78,41.4,21.5,15.2,8.0,4.5,-10.0,100.9,110.8,0.532,1,01/17/2019
Charlotte Hornets,Sacramento Kings,0021800666,114,0.465,0.452,0.358,0.789,43.9,23.4,12.6,7.1,5.0,0.2,110.3,110.2,0.554,95,0.523,0.47,0.389,0.708,42.7,24.5,13.3,8.0,4.4,-0.7,109.4,110.0,0.559,1,01/17/2019
Washington Wizards,New York Knicks,0021800665,101,0.409,0.465,0.34,0.76,39.2,24.5,13.7,8.6,4.9,-3.2,108.8,111.9,0.563,100,0.233,0.431,0.344,0.776,43.9,19.5,13.6,7.1,4.3,-8.3,105.4,113.4,0.528,1,01/17/2019
Toronto Raptors,Phoenix Suns,0021800668,111,0.717,0.473,0.342,0.802,44.5,23.7,13.8,8.3,5.4,5.1,111.8,107.2,0.573,109,0.244,0.459,0.339,0.781,39.7,23.7,15.7,9.0,4.9,-8.5,103.9,112.3,0.549,1,01/17/2019
Oklahoma City Thunder,Los Angeles Lakers,0021800670,128,0.605,0.457,0.328,0.71,46.3,21.7,13.9,9.9,5.2,4.7,108.4,103.7,0.541,138,0.533,0.47,0.334,0.683,45.2,23.2,15.0,7.6,5.4,0.9,106.9,105.8,0.552,0,01/17/2019
Boston Celtics,Memphis Grizzlies,0021800671,122,0.591,0.458,0.366,0.798,44.6,25.8,13.0,8.6,5.3,6.1,110.7,104.8,0.564,116,0.432,0.454,0.343,0.752,41.3,24.1,14.5,9.0,6.3,-2.3,104.2,106.1,0.547,1,01/18/2019
LA Clippers,Golden State Warriors,0021800676,94,0.545,0.474,0.389,0.799,44.0,22.3,14.3,6.0,4.7,0.5,111.5,110.8,0.576,112,0.689,0.488,0.392,0.823,45.4,28.0,14.0,7.1,6.2,6.1,115.6,109.5,0.597,0,01/18/2019
Orlando Magic,Brooklyn Nets,0021800673,115,0.432,0.445,0.349,0.772,43.7,24.6,14.0,6.7,5.4,-3.9,104.9,108.7,0.54,117,0.5,0.455,0.362,0.753,45.1,23.2,15.1,6.4,4.0,-0.5,109.7,110.3,0.562,0,01/18/2019
Detroit Pistons,Miami Heat,0021800672,98,0.442,0.435,0.331,0.736,45.3,21.8,15.0,7.1,3.8,-2.6,106.0,108.6,0.533,93,0.5,0.44,0.355,0.694,47.1,23.7,14.7,7.7,6.0,0.1,106.5,106.5,0.536,1,01/18/2019
Portland Trail Blazers,New Orleans Pelicans,0021800677,128,0.587,0.46,0.359,0.815,47.6,22.0,14.1,6.4,5.0,2.1,111.3,109.1,0.562,112,0.467,0.481,0.359,0.777,45.4,26.2,14.1,7.3,5.4,2.0,113.7,111.7,0.575,1,01/18/2019
Utah Jazz,Cleveland Cavaliers,0021800675,115,0.543,0.461,0.346,0.727,44.8,24.4,15.2,8.5,5.4,3.2,107.4,104.6,0.563,99,0.2,0.444,0.357,0.797,43.6,20.7,13.9,7.0,2.7,-11.0,105.9,117.2,0.536,1,01/18/2019
Minnesota Timberwolves,San Antonio Spurs,0021800674,113,0.477,0.45,0.355,0.791,43.7,24.1,12.8,8.8,5.5,-0.4,109.6,110.1,0.547,116,0.565,0.479,0.403,0.82,44.5,24.9,12.4,6.3,4.6,2.4,112.2,109.7,0.574,0,01/18/2019
Philadelphia 76ers,Oklahoma City Thunder,0021800678,115,0.652,0.473,0.36,0.767,45.7,26.4,15.2,7.1,5.3,3.3,111.0,107.8,0.579,117,0.591,0.455,0.331,0.709,46.1,21.8,13.9,9.9,5.2,4.4,108.5,104.1,0.541,0,01/19/2019
Chicago Bulls,Miami Heat,0021800685,103,0.222,0.444,0.346,0.778,41.5,21.7,15.1,7.9,4.5,-10.5,101.1,111.5,0.532,117,0.488,0.441,0.355,0.686,47.1,23.8,14.8,7.6,6.0,0.0,106.4,106.4,0.536,0,01/19/2019
Orlando Magic,Milwaukee Bucks,0021800682,108,0.422,0.446,0.35,0.773,43.8,24.7,14.0,6.6,5.4,-3.9,105.2,108.9,0.54,118,0.727,0.48,0.349,0.763,47.4,25.8,14.0,7.4,5.8,9.7,113.5,103.7,0.585,0,01/19/2019
Houston Rockets,Los Angeles Lakers,0021800686,138,0.568,0.448,0.352,0.778,42.7,21.5,14.5,7.8,5.3,2.1,113.8,111.8,0.578,134,0.543,0.47,0.338,0.687,45.5,23.5,15.1,7.6,5.4,1.1,107.2,105.9,0.554,1,01/19/2019
Detroit Pistons,Sacramento Kings,0021800680,101,0.455,0.435,0.332,0.738,45.3,21.9,14.9,7.1,3.8,-2.5,105.9,108.4,0.534,103,0.511,0.469,0.388,0.705,42.7,24.6,13.4,8.0,4.4,-1.1,109.1,110.1,0.558,0,01/19/2019
Indiana Pacers,Dallas Mavericks,0021800681,111,0.659,0.481,0.372,0.744,43.9,26.0,14.5,9.2,5.0,5.3,109.3,104.1,0.564,99,0.455,0.45,0.348,0.747,45.4,22.3,15.7,7.4,4.4,0.3,108.4,108.4,0.56,1,01/19/2019
Atlanta Hawks,Boston Celtics,0021800683,105,0.318,0.45,0.338,0.739,43.2,24.2,17.9,8.1,5.1,-7.5,104.1,111.3,0.548,113,0.6,0.459,0.367,0.797,44.8,25.8,13.1,8.6,5.4,6.1,110.9,105.1,0.566,0,01/19/2019
Denver Nuggets,Cleveland Cavaliers,0021800687,124,0.682,0.466,0.357,0.751,47.5,27.8,13.9,8.0,4.6,4.8,112.7,107.9,0.559,102,0.196,0.444,0.356,0.796,43.4,20.6,13.9,7.0,2.7,-11.1,105.7,117.2,0.535,1,01/19/2019
Charlotte Hornets,Phoenix Suns,0021800679,135,0.477,0.452,0.356,0.791,43.9,23.4,12.6,7.2,4.9,0.6,110.3,109.9,0.555,115,0.239,0.458,0.338,0.781,39.9,23.5,15.8,9.0,4.9,-8.4,104.1,112.3,0.549,1,01/19/2019
Toronto Raptors,Memphis Grizzlies,0021800684,119,0.723,0.474,0.34,0.8,44.4,23.8,13.8,8.3,5.5,5.0,111.8,107.3,0.573,90,0.422,0.453,0.346,0.755,41.3,24.3,14.4,9.0,6.3,-2.4,104.4,106.4,0.547,1,01/19/2019
San Antonio Spurs,LA Clippers,0021800690,95,0.574,0.479,0.404,0.82,44.4,24.9,12.5,6.2,4.6,2.5,112.3,109.8,0.575,103,0.533,0.472,0.384,0.799,44.2,22.0,14.4,6.0,4.7,0.1,111.1,110.7,0.574,0,01/20/2019
Indiana Pacers,Charlotte Hornets,0021800688,120,0.667,0.481,0.371,0.745,43.9,25.9,14.4,9.2,5.0,5.5,109.5,104.1,0.564,95,0.489,0.454,0.359,0.792,44.1,23.6,12.7,7.1,5.0,1.1,110.9,110.0,0.557,1,01/20/2019
Minnesota Timberwolves,Phoenix Suns,0021800689,116,0.467,0.449,0.353,0.793,43.7,24.0,12.8,8.8,5.5,-0.4,109.6,110.2,0.548,114,0.234,0.458,0.338,0.782,39.6,23.5,15.6,9.0,5.0,-8.7,104.3,112.8,0.549,1,01/20/2019
Philadelphia 76ers,Houston Rockets,0021800699,121,0.638,0.473,0.359,0.766,45.7,26.4,15.3,7.1,5.3,3.2,111.0,108.0,0.579,93,0.578,0.447,0.352,0.779,42.5,21.5,14.4,7.8,5.3,2.1,114.1,112.0,0.578,1,01/21/2019
Los Angeles Lakers,Golden State Warriors,0021800701,111,0.532,0.472,0.336,0.69,45.6,23.5,15.1,7.6,5.4,1.0,107.5,106.4,0.556,130,0.696,0.488,0.389,0.819,45.3,28.1,13.9,7.2,6.2,6.4,115.4,109.1,0.596,0,01/21/2019
New York Knicks,Oklahoma City Thunder,0021800691,109,0.227,0.431,0.346,0.776,43.9,19.4,13.7,7.1,4.3,-8.2,105.3,113.1,0.528,127,0.6,0.455,0.332,0.713,46.0,21.8,13.8,9.9,5.2,4.3,108.7,104.2,0.541,0,01/21/2019
Brooklyn Nets,Sacramento Kings,0021800696,123,0.511,0.455,0.363,0.751,45.0,23.2,15.0,6.4,4.1,-0.5,109.8,110.4,0.562,94,0.522,0.469,0.388,0.705,42.7,24.7,13.4,7.9,4.4,-1.0,109.1,110.0,0.557,1,01/21/2019
Boston Celtics,Miami Heat,0021800698,107,0.609,0.459,0.368,0.801,44.7,25.7,13.2,8.6,5.5,6.1,110.9,105.0,0.566,99,0.5,0.444,0.356,0.684,47.1,23.9,14.9,7.5,6.0,0.3,106.6,106.4,0.538,1,01/21/2019
Cleveland Cavaliers,Chicago Bulls,0021800692,88,0.191,0.444,0.355,0.797,43.1,20.6,13.9,7.0,2.6,-11.4,105.8,117.5,0.537,104,0.217,0.443,0.348,0.779,41.6,21.6,15.1,7.9,4.4,-10.6,101.2,111.6,0.532,0,01/21/2019
Utah Jazz,Portland Trail Blazers,0021800700,104,0.553,0.462,0.346,0.73,44.9,24.6,15.3,8.5,5.4,3.4,107.5,104.4,0.564,109,0.596,0.46,0.358,0.815,47.7,22.2,13.9,6.5,4.9,2.4,111.6,109.2,0.562,0,01/21/2019
Milwaukee Bucks,Dallas Mavericks,0021800694,116,0.733,0.481,0.35,0.763,47.3,25.7,14.0,7.4,5.8,9.7,113.6,103.8,0.586,106,0.444,0.45,0.346,0.748,45.4,22.3,15.6,7.4,4.4,0.0,108.3,108.6,0.559,1,01/21/2019
Atlanta Hawks,Orlando Magic,0021800695,103,0.311,0.45,0.337,0.741,43.3,24.2,17.9,8.1,5.1,-7.5,104.1,111.3,0.548,122,0.413,0.447,0.352,0.771,43.6,24.8,13.9,6.6,5.3,-4.0,105.2,109.1,0.541,0,01/21/2019
Washington Wizards,Detroit Pistons,0021800693,101,0.422,0.465,0.338,0.759,39.5,24.4,13.7,8.7,4.8,-3.1,108.7,111.7,0.562,87,0.444,0.435,0.333,0.739,45.3,21.9,15.0,7.1,3.8,-2.5,105.9,108.4,0.534,1,01/21/2019
Memphis Grizzlies,New Orleans Pelicans,0021800697,85,0.413,0.453,0.346,0.756,41.3,24.2,14.6,9.0,6.2,-3.0,104.2,106.8,0.547,105,0.457,0.481,0.359,0.778,45.3,26.1,14.0,7.2,5.4,1.6,113.6,112.1,0.575,0,01/21/2019
Phoenix Suns,Minnesota Timberwolves,0021800705,91,0.229,0.458,0.337,0.779,39.5,23.4,15.6,9.0,5.0,-8.5,104.3,112.7,0.55,118,0.478,0.449,0.351,0.793,43.7,23.9,12.9,8.7,5.4,-0.4,109.6,110.2,0.547,0,01/22/2019
Dallas Mavericks,LA Clippers,0021800704,106,0.435,0.449,0.346,0.745,45.4,22.3,15.5,7.3,4.5,-0.2,108.2,108.7,0.558,98,0.543,0.471,0.387,0.795,44.1,22.1,14.3,6.1,4.6,0.3,110.9,110.4,0.573,1,01/22/2019
Toronto Raptors,Sacramento Kings,0021800702,120,0.729,0.474,0.343,0.801,44.3,23.9,13.8,8.5,5.5,5.5,112.1,107.0,0.574,105,0.511,0.468,0.389,0.703,42.5,24.7,13.4,7.9,4.4,-1.6,108.7,110.3,0.556,1,01/22/2019
Oklahoma City Thunder,Portland Trail Blazers,0021800703,123,0.609,0.456,0.336,0.715,46.1,21.8,13.9,9.8,5.1,4.6,109.0,104.3,0.544,114,0.604,0.461,0.359,0.814,47.7,22.3,13.9,6.5,5.0,2.5,111.6,109.1,0.562,1,01/22/2019
Philadelphia 76ers,San Antonio Spurs,0021800711,122,0.646,0.473,0.359,0.767,45.9,26.3,15.2,7.1,5.5,3.6,111.2,107.7,0.579,120,0.563,0.479,0.404,0.815,44.6,24.8,12.6,6.2,4.6,2.2,111.9,109.6,0.573,1,01/23/2019
Chicago Bulls,Atlanta Hawks,0021800712,101,0.234,0.444,0.352,0.779,41.8,21.7,15.2,7.9,4.4,-10.0,101.3,111.2,0.533,121,0.304,0.45,0.336,0.74,43.3,24.2,17.9,8.0,5.1,-7.8,104.1,111.5,0.547,0,01/23/2019
New York Knicks,Houston Rockets,0021800710,110,0.222,0.432,0.345,0.776,43.7,19.6,13.7,7.1,4.3,-8.4,105.4,113.4,0.528,114,0.565,0.445,0.35,0.779,42.4,21.3,14.3,7.9,5.3,1.4,113.6,112.1,0.576,0,01/23/2019
Brooklyn Nets,Orlando Magic,0021800708,114,0.521,0.456,0.364,0.753,45.2,23.2,15.0,6.4,4.1,0.1,110.1,109.9,0.563,110,0.426,0.448,0.352,0.775,43.6,24.9,13.8,6.6,5.4,-3.5,105.6,109.0,0.542,1,01/23/2019
Boston Celtics,Cleveland Cavaliers,0021800707,123,0.617,0.46,0.368,0.802,44.5,25.7,13.3,8.7,5.5,6.1,110.8,104.9,0.566,103,0.188,0.443,0.352,0.794,43.0,20.6,13.9,7.0,2.7,-11.5,105.4,117.3,0.534,1,01/23/2019
Miami Heat,LA Clippers,0021800709,99,0.489,0.443,0.355,0.688,46.9,23.9,15.0,7.6,6.0,0.1,106.5,106.4,0.538,111,0.532,0.469,0.383,0.795,44.1,22.0,14.2,6.1,4.6,0.1,110.8,110.4,0.571,0,01/23/2019
Utah Jazz,Denver Nuggets,0021800715,114,0.542,0.46,0.343,0.732,45.0,24.5,15.3,8.4,5.4,3.3,107.5,104.5,0.562,108,0.689,0.468,0.358,0.751,47.4,27.9,13.9,8.0,4.6,5.2,113.1,108.0,0.561,1,01/23/2019
Indiana Pacers,Toronto Raptors,0021800706,110,0.674,0.481,0.374,0.748,44.1,26.1,14.3,9.2,5.0,5.9,109.7,103.9,0.564,106,0.735,0.473,0.345,0.798,44.3,23.9,13.8,8.5,5.5,5.7,112.1,106.9,0.573,1,01/23/2019
Memphis Grizzlies,Charlotte Hornets,0021800713,107,0.404,0.451,0.343,0.753,41.2,24.2,14.6,9.0,6.1,-3.3,103.9,106.8,0.545,118,0.478,0.453,0.358,0.79,44.1,23.5,12.8,7.1,5.0,0.5,110.5,110.2,0.557,0,01/23/2019
New Orleans Pelicans,Detroit Pistons,0021800714,94,0.468,0.482,0.358,0.776,45.5,26.0,14.1,7.2,5.4,2.0,113.5,111.6,0.576,98,0.435,0.434,0.332,0.739,45.2,21.9,15.1,7.0,3.8,-2.7,105.5,108.3,0.533,0,01/23/2019
Los Angeles Lakers,Minnesota Timberwolves,0021800719,105,0.521,0.472,0.335,0.687,45.5,23.4,15.1,7.5,5.3,0.6,107.5,106.7,0.556,120,0.489,0.449,0.352,0.791,44.1,24.0,12.9,8.7,5.3,0.2,109.7,109.7,0.547,0,01/24/2019
Phoenix Suns,Portland Trail Blazers,0021800718,106,0.224,0.457,0.334,0.775,39.3,23.4,15.5,8.9,5.0,-8.9,104.0,112.7,0.548,120,0.592,0.461,0.357,0.814,47.7,22.3,14.0,6.5,5.0,2.2,111.6,109.3,0.562,0,01/24/2019
Washington Wizards,Golden State Warriors,0021800716,118,0.435,0.465,0.338,0.76,39.6,24.4,13.8,8.6,4.8,-2.7,108.5,111.1,0.562,126,0.702,0.489,0.39,0.818,45.3,28.3,13.8,7.2,6.2,6.6,115.6,109.0,0.596,0,01/24/2019
Oklahoma City Thunder,New Orleans Pelicans,0021800717,122,0.617,0.457,0.338,0.717,45.8,21.9,13.8,9.9,5.1,4.7,109.2,104.4,0.545,116,0.458,0.481,0.357,0.774,45.6,25.9,14.1,7.2,5.5,1.9,113.2,111.4,0.574,1,01/24/2019
Chicago Bulls,LA Clippers,0021800723,101,0.229,0.444,0.351,0.781,41.7,21.6,15.2,7.9,4.4,-10.2,101.2,111.4,0.534,106,0.542,0.47,0.382,0.793,44.1,22.1,14.1,6.1,4.6,0.4,111.0,110.4,0.571,0,01/25/2019
Brooklyn Nets,New York Knicks,0021800721,109,0.531,0.456,0.363,0.754,45.2,23.1,15.0,6.4,4.0,0.2,110.1,109.9,0.563,99,0.217,0.432,0.345,0.777,43.8,19.5,13.8,7.1,4.3,-8.3,105.5,113.4,0.53,1,01/25/2019
Orlando Magic,Washington Wizards,0021800720,91,0.417,0.447,0.351,0.776,43.5,24.8,13.8,6.6,5.5,-3.5,105.6,109.0,0.542,95,0.426,0.465,0.339,0.759,39.5,24.5,13.7,8.6,4.8,-2.8,108.6,111.4,0.562,0,01/25/2019
Cleveland Cavaliers,Miami Heat,0021800722,94,0.184,0.443,0.354,0.792,43.1,20.5,14.1,6.9,2.7,-11.7,105.4,117.4,0.535,100,0.478,0.444,0.354,0.685,46.9,23.9,15.0,7.5,5.9,-0.2,106.5,106.7,0.538,0,01/25/2019
Houston Rockets,Toronto Raptors,0021800724,121,0.574,0.445,0.348,0.778,42.5,21.1,14.3,8.0,5.4,1.5,113.6,112.1,0.575,119,0.72,0.472,0.344,0.797,44.3,24.0,13.7,8.4,5.5,5.5,112.1,107.1,0.572,1,01/25/2019
Utah Jazz,Minnesota Timberwolves,0021800729,106,0.551,0.46,0.345,0.731,44.9,24.6,15.2,8.4,5.5,3.3,107.7,104.7,0.562,102,0.5,0.448,0.35,0.793,44.2,24.0,12.9,8.7,5.3,0.5,109.9,109.5,0.547,1,01/25/2019
Milwaukee Bucks,Charlotte Hornets,0021800727,108,0.739,0.481,0.351,0.767,47.4,25.6,14.0,7.4,5.8,9.7,113.6,103.8,0.586,99,0.489,0.454,0.359,0.789,44.0,23.5,12.7,7.1,5.0,0.7,110.8,110.3,0.558,1,01/25/2019
Dallas Mavericks,Detroit Pistons,0021800726,106,0.447,0.449,0.345,0.744,45.5,22.3,15.5,7.3,4.6,0.0,108.2,108.6,0.558,101,0.447,0.433,0.332,0.738,45.3,21.9,14.9,7.0,3.7,-2.6,105.4,108.0,0.533,1,01/25/2019
Denver Nuggets,Phoenix Suns,0021800728,132,0.674,0.469,0.357,0.752,47.5,27.8,13.9,8.0,4.7,4.9,113.1,108.2,0.561,95,0.22,0.456,0.334,0.775,39.3,23.3,15.5,8.9,5.0,-9.0,103.9,112.8,0.548,1,01/25/2019
Memphis Grizzlies,Sacramento Kings,0021800725,96,0.396,0.451,0.342,0.757,41.2,24.2,14.5,9.0,6.0,-3.5,104.1,107.2,0.545,99,0.5,0.467,0.388,0.704,42.5,24.8,13.4,7.9,4.5,-1.9,108.6,110.4,0.555,0,01/25/2019
Boston Celtics,Golden State Warriors,0021800732,111,0.625,0.461,0.37,0.804,44.5,25.7,13.3,8.7,5.5,6.4,111.1,104.8,0.568,115,0.708,0.491,0.389,0.82,45.4,28.4,13.8,7.2,6.2,6.7,115.7,109.1,0.597,0,01/26/2019
Portland Trail Blazers,Atlanta Hawks,0021800734,120,0.6,0.461,0.359,0.817,47.8,22.3,14.0,6.5,5.0,2.5,111.7,109.2,0.562,111,0.319,0.451,0.337,0.741,43.5,24.3,17.8,8.1,5.0,-7.2,104.4,111.3,0.549,1,01/26/2019
Denver Nuggets,Philadelphia 76ers,0021800733,126,0.681,0.469,0.359,0.753,47.7,27.7,13.9,8.0,4.6,5.6,113.4,107.8,0.562,110,0.653,0.474,0.362,0.767,45.8,26.5,15.2,7.2,5.5,3.6,111.4,108.0,0.58,1,01/26/2019
Memphis Grizzlies,Indiana Pacers,0021800731,106,0.388,0.451,0.342,0.758,41.3,24.2,14.6,9.1,6.0,-3.5,103.9,107.0,0.545,103,0.681,0.48,0.374,0.751,44.2,26.2,14.2,9.1,5.1,5.9,109.9,104.1,0.564,1,01/26/2019
New Orleans Pelicans,San Antonio Spurs,0021800730,114,0.449,0.481,0.355,0.773,45.4,26.0,14.0,7.1,5.5,1.7,113.1,111.4,0.574,126,0.551,0.481,0.406,0.816,44.4,24.8,12.7,6.3,4.7,2.2,112.1,109.9,0.575,0,01/26/2019
San Antonio Spurs,Washington Wizards,0021800742,132,0.56,0.481,0.407,0.816,44.5,24.8,12.6,6.2,4.6,2.3,112.3,110.0,0.576,119,0.438,0.464,0.343,0.76,39.5,24.6,13.7,8.6,4.7,-2.7,108.5,111.1,0.562,1,01/27/2019
Los Angeles Lakers,Phoenix Suns,0021800743,116,0.51,0.473,0.334,0.686,45.3,23.5,15.2,7.4,5.3,0.3,107.3,106.9,0.556,102,0.216,0.456,0.332,0.778,39.2,23.2,15.5,8.8,5.1,-9.5,103.7,113.1,0.548,1,01/27/2019
Chicago Bulls,Cleveland Cavaliers,0021800735,101,0.224,0.442,0.349,0.783,41.8,21.6,15.1,7.9,4.4,-10.1,101.2,111.2,0.532,104,0.18,0.442,0.354,0.792,43.1,20.6,14.1,7.0,2.7,-11.6,105.3,117.2,0.534,0,01/27/2019
New York Knicks,Miami Heat,0021800741,97,0.213,0.432,0.343,0.774,43.6,19.4,13.7,7.2,4.5,-8.3,105.4,113.3,0.529,106,0.489,0.444,0.354,0.685,46.9,23.8,15.0,7.5,5.9,0.0,106.5,106.6,0.538,0,01/27/2019
LA Clippers,Sacramento Kings,0021800736,122,0.551,0.47,0.382,0.792,44.2,22.2,14.1,6.0,4.6,0.5,110.8,110.1,0.571,108,0.51,0.466,0.387,0.705,42.6,24.8,13.5,8.0,4.5,-1.8,108.4,110.1,0.554,1,01/27/2019
Houston Rockets,Orlando Magic,0021800737,103,0.583,0.445,0.345,0.781,42.4,21.0,14.2,8.1,5.4,1.5,113.7,112.2,0.575,98,0.408,0.447,0.349,0.775,43.8,24.8,13.9,6.6,5.5,-3.6,105.5,108.9,0.542,1,01/27/2019
Dallas Mavericks,Toronto Raptors,0021800739,120,0.458,0.449,0.346,0.741,45.5,22.3,15.4,7.3,4.6,0.1,108.3,108.6,0.558,123,0.706,0.472,0.345,0.8,44.4,24.1,13.9,8.3,5.4,5.4,112.2,107.4,0.573,0,01/27/2019
Minnesota Timberwolves,Utah Jazz,0021800740,111,0.49,0.448,0.35,0.794,44.4,24.0,13.0,8.6,5.3,0.4,109.8,109.5,0.546,125,0.56,0.458,0.345,0.732,45.0,24.7,15.2,8.4,5.5,3.3,107.7,104.7,0.561,0,01/27/2019
Oklahoma City Thunder,Milwaukee Bucks,0021800738,118,0.625,0.458,0.341,0.714,46.0,22.1,13.8,9.9,5.0,4.7,109.2,104.5,0.545,112,0.745,0.48,0.348,0.769,47.3,25.4,14.0,7.4,5.8,9.6,113.4,103.6,0.585,1,01/27/2019
Boston Celtics,Brooklyn Nets,0021800746,112,0.612,0.46,0.37,0.806,44.6,25.6,13.3,8.7,5.5,6.2,111.0,105.0,0.567,104,0.54,0.455,0.361,0.751,45.5,23.0,15.1,6.4,4.0,0.4,110.0,109.6,0.562,1,01/28/2019
LA Clippers,Atlanta Hawks,0021800748,118,0.56,0.47,0.382,0.795,44.3,22.4,14.2,6.0,4.5,0.7,110.9,110.0,0.572,123,0.313,0.451,0.338,0.741,43.3,24.3,17.7,8.1,5.0,-7.2,104.5,111.4,0.549,0,01/28/2019
Indiana Pacers,Golden State Warriors,0021800745,100,0.667,0.479,0.373,0.754,44.2,26.1,14.3,9.1,5.1,5.7,109.8,104.2,0.564,132,0.714,0.49,0.389,0.821,45.5,28.3,13.8,7.2,6.2,6.6,115.6,109.1,0.597,0,01/28/2019
Charlotte Hornets,New York Knicks,0021800744,101,0.479,0.453,0.357,0.787,44.2,23.4,12.8,7.0,4.9,0.5,110.5,110.1,0.557,92,0.208,0.432,0.342,0.774,43.5,19.5,13.6,7.3,4.5,-8.4,105.3,113.2,0.529,1,01/28/2019
Memphis Grizzlies,Denver Nuggets,0021800747,92,0.4,0.452,0.341,0.756,41.2,24.3,14.6,9.1,6.0,-3.4,104.0,107.0,0.546,95,0.688,0.47,0.358,0.754,47.7,27.7,13.8,7.9,4.6,5.8,113.6,107.8,0.563,0,01/28/2019
San Antonio Spurs,Phoenix Suns,0021800754,126,0.569,0.483,0.409,0.817,44.6,25.0,12.7,6.2,4.6,2.6,112.6,110.1,0.579,124,0.212,0.455,0.331,0.78,39.2,23.2,15.6,8.8,5.1,-9.6,103.8,113.2,0.547,1,01/29/2019
Los Angeles Lakers,Philadelphia 76ers,0021800755,105,0.52,0.474,0.336,0.686,45.3,23.6,15.2,7.4,5.4,0.5,107.6,106.9,0.557,121,0.64,0.473,0.362,0.767,45.7,26.5,15.1,7.2,5.4,3.2,111.3,108.2,0.579,0,01/29/2019
Brooklyn Nets,Chicago Bulls,0021800752,122,0.529,0.453,0.361,0.752,45.5,23.0,15.2,6.5,4.0,0.2,109.9,109.6,0.56,117,0.22,0.442,0.349,0.784,41.9,21.6,15.0,7.9,4.5,-10.0,101.2,111.2,0.532,1,01/29/2019
Cleveland Cavaliers,Washington Wizards,0021800749,116,0.196,0.442,0.355,0.793,43.3,20.8,14.0,6.9,2.7,-11.3,105.4,117.0,0.534,113,0.429,0.464,0.344,0.759,39.3,24.7,13.6,8.6,4.6,-2.9,108.7,111.5,0.562,1,01/29/2019
Orlando Magic,Oklahoma City Thunder,0021800751,117,0.4,0.446,0.347,0.771,44.0,24.8,13.9,6.6,5.4,-3.6,105.4,108.9,0.54,126,0.633,0.458,0.344,0.711,46.0,22.2,13.7,9.8,5.1,4.7,109.3,104.5,0.546,0,01/29/2019
Houston Rockets,New Orleans Pelicans,0021800753,116,0.592,0.445,0.345,0.78,42.4,21.0,14.2,8.1,5.4,1.6,113.6,112.0,0.575,121,0.44,0.481,0.353,0.771,45.3,26.0,13.9,7.1,5.5,1.4,113.1,111.6,0.573,0,01/29/2019
Detroit Pistons,Milwaukee Bucks,0021800750,105,0.438,0.433,0.332,0.739,45.4,22.0,14.9,7.0,3.7,-2.6,105.5,108.1,0.533,115,0.729,0.479,0.349,0.766,47.3,25.3,13.9,7.4,5.8,9.3,113.2,103.7,0.584,0,01/29/2019
New York Knicks,Dallas Mavericks,0021800758,90,0.204,0.431,0.341,0.771,43.6,19.5,13.6,7.3,4.5,-8.4,105.1,113.1,0.528,114,0.449,0.45,0.345,0.739,45.5,22.4,15.3,7.3,4.5,0.0,108.6,108.9,0.559,0,01/30/2019
Boston Celtics,Charlotte Hornets,0021800756,126,0.62,0.46,0.369,0.807,44.7,25.6,13.4,8.7,5.7,6.2,111.0,104.9,0.566,94,0.49,0.452,0.356,0.786,44.3,23.5,12.8,7.0,5.0,0.7,110.4,109.9,0.556,1,01/30/2019
Miami Heat,Chicago Bulls,0021800757,89,0.5,0.445,0.355,0.689,47.0,23.9,15.0,7.5,5.9,0.2,106.6,106.4,0.539,105,0.216,0.444,0.348,0.783,42.0,21.5,15.0,7.8,4.5,-9.9,101.3,111.1,0.533,0,01/30/2019
Portland Trail Blazers,Utah Jazz,0021800763,132,0.608,0.462,0.359,0.819,47.8,22.4,14.1,6.5,5.1,2.6,111.7,109.2,0.563,105,0.569,0.46,0.345,0.732,44.8,24.8,15.1,8.4,5.5,3.5,108.1,104.9,0.563,1,01/30/2019
Sacramento Kings,Atlanta Hawks,0021800762,135,0.5,0.465,0.383,0.709,42.6,24.6,13.5,8.1,4.5,-2.0,108.3,110.3,0.553,113,0.327,0.452,0.337,0.744,43.3,24.4,17.7,8.1,5.1,-7.0,104.9,111.5,0.55,1,01/30/2019
